edition,round,score,team1,team2,url,venue,year,competition
2002-KOREA/JAPAN,PRELIMINARY-Oceania,0-2 (0-1),New Zealand (Aotearoa),Australia,2002_KJ_PR.htm,Wellington.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Oceania,4-1 (2-1),Australia,New Zealand (Aotearoa),2002_KJ_PR.htm,Sydney.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Africa,1-1 (1-0),Libya (ليبيا),Angola,2002_KJ_PR.htm,Tripoli.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-N/C.America,1-2 (1-1),Trinidad and Tobago,Jamaica,2002_KJ_PR.htm,Port_of_Spain.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Africa,0-4 (0-3),Namibia,Algeria (الجزائر),2002_KJ_PR.htm,Windhoek.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Africa,1-0 (1-0),Morocco (المغرب),Egypt (مصر),2002_KJ_PR.htm,Rabat.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-S.America,1-0 (1-0),Uruguay,Brazil (Brasil),2002_KJ_PR.htm,Montevideo.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-N/C.America,1-0 (1-0),Mexico (México),USA,2002_KJ_PR.htm,México D.F.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-N/C.America,2-3 (2-2),Honduras,Costa Rica,2002_KJ_PR.htm,Tegucigalpa.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Africa,2-0 (1-0),Cameroon (Cameroun),Togo,2002_KJ_PR.htm,Yaoundé.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Africa,1-2 (1-1),Liberia,Ghana,2002_KJ_PR.htm,Monrovia.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Africa,0-4 (0-1),Sudan (السودان),Nigeria,2002_KJ_PR.htm,Omdurman.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Africa,6-0 (2-0),Ivory Coast (Côte d'Ivoire),Madagascar (Madagasikara),2002_KJ_PR.htm,Abidjan.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Africa,6-0 (3-0),Tunisia (تونس),Congo,2002_KJ_PR.htm,Tunis.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Africa,1-1 (0-1),Burkina Faso,South Africa (Suid-Afrika),2002_KJ_PR.htm,Ouagadougou.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Africa,8-2 (5-0),Egypt (مصر),Namibia,2002_KJ_PR.htm,Alexandria.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Africa,2-2 (0-0),Zambia,Cameroon (Cameroun),2002_KJ_PR.htm,Lusaka.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Africa,0-1 (0-0),Sierra Leone,Liberia,2002_KJ_PR.htm,Freetown.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Africa,1-0 (1-0),Senegal (Sénégal),Morocco (المغرب),2002_KJ_PR.htm,Dakar.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Africa,2-0 (1-0),South Africa (Suid-Afrika),Malawi (Malaŵi),2002_KJ_PR.htm,Durban.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Africa,2-0 (2-0),Togo,Libya (ليبيا),2002_KJ_PR.htm,Lomé.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Africa,1-0 (1-0),Ghana,Sudan (السودان),2002_KJ_PR.htm,Accra.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Africa,0-3 (0-1),D.R. Congo (R.D. Congo),Tunisia (تونس),2002_KJ_PR.htm,Kinshasa.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Africa,1-1 (0-0),Congo,Ivory Coast (Côte d'Ivoire),2002_KJ_PR.htm,Pointe-Noire.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Africa,1-0 (1-0),Zimbabwe,Burkina Faso,2002_KJ_PR.htm,Harare.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Africa,1-1 (0-0),Algeria (الجزائر),Egypt (مصر),2002_KJ_PR.htm,Annaba.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Africa,0-5 (0-3),Namibia,Senegal (Sénégal),2002_KJ_PR.htm,Windhoek.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Africa,2-4 (2-1),Libya (ليبيا),Zambia,2002_KJ_PR.htm,Tripoli.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Africa,0-1 (0-0),Malawi (Malaŵi),Zimbabwe,2002_KJ_PR.htm,Blantyre.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Africa,1-1 (1-1),Angola,Togo,2002_KJ_PR.htm,Luanda.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Africa,3-0 (3-0),Nigeria,Ghana,2002_KJ_PR.htm,Port_Harcourt.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Africa,3-0 (2-0),Sudan (السودان),Sierra Leone,2002_KJ_PR.htm,Omdurman.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Africa,1-0 (0-0),Madagascar (Madagasikara),Congo,2002_KJ_PR.htm,Antananarivo.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Africa,1-2 (0-1),Ivory Coast (Côte d'Ivoire),D.R. Congo (R.D. Congo),2002_KJ_PR.htm,Abidjan.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-S.America,2-0 (0-0),Venezuela,Uruguay,2002_KJ_PR.htm,Maracaibo.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-S.America,2-2 (1-1),Chile,Bolivia,2002_KJ_PR.htm,Santiago.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Europe,2-0 (1-0),Yugoslavia (Југославија),Faroe Islands (Føroyar),2002_KJ_PR.htm,Beograd.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Europe,2-2 (0-1),Estonia (Eesti),Cyprus (Κύπρος),2002_KJ_PR.htm,Tallinn.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-S.America,0-2 (0-2),Ecuador,Argentina,2002_KJ_PR.htm,Quito.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-S.America,2-0 (1-0),Brazil (Brasil),Paraguay,2002_KJ_PR.htm,Porto_Alegre.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-S.America,0-1 (0-0),Colombia,Peru (Perú),2002_KJ_PR.htm,Bogotá.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Asia,0-0 (0-0),Qatar (قطر),Oman (عمان),2002_KJ_PR.htm,Doha.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Asia,4-0 (1-0),Iraq (العراق),Thailand (ประเทศไทย),2002_KJ_PR.htm,Baghdad.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Asia,1-1 (0-1),Saudi Arabia (العربية السعودية),Bahrain (البحرين),2002_KJ_PR.htm,Riyadh.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Asia,4-1 (3-1),United Arab Emirates (الإمارات العربية المتحدة),Uzbekistan (Ўзбекистон),2002_KJ_PR.htm,Abu_Dhabi.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Asia,2-0 (0-0),Bahrain (البحرين),Iraq (العراق),2002_KJ_PR.htm,Manama.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Asia,2-0 (0-0),Iran (ایران),Saudi Arabia (العربية السعودية),2002_KJ_PR.htm,Tehran.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Asia,3-0 (3-0),China (中国),United Arab Emirates (الإمارات العربية المتحدة),2002_KJ_PR.htm,Shenyang.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Asia,2-1 (1-0),Uzbekistan (Ўзбекистон),Qatar (قطر),2002_KJ_PR.htm,Tashkent.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Asia,1-0 (1-0),Saudi Arabia (العربية السعودية),Iraq (العراق),2002_KJ_PR.htm,Manama.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Asia,0-2 (0-0),United Arab Emirates (الإمارات العربية المتحدة),Qatar (قطر),2002_KJ_PR.htm,Abu_Dhabi.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Asia,0-2 (0-0),Oman (عمان),China (中国),2002_KJ_PR.htm,Muscat.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Europe,1-0 (0-0),Faroe Islands (Føroyar),Luxembourg (Lëtzebuerg),2002_KJ_PR.htm,Toftír.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Europe,1-2 (1-1),Switzerland (Schweiz / Suisse),Yugoslavia (Југославија),2002_KJ_PR.htm,Basel.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Europe,2-1 (0-0),Slovenia (Slovenija),Russia (Россия),2002_KJ_PR.htm,Ljubljana.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Europe,1-0 (0-0),Ireland (Éire),Netherlands (Nederland),2002_KJ_PR.htm,Dublin.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Europe,1-7 (1-5),Andorra,Portugal,2002_KJ_PR.htm,Lleida.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Europe,3-1 (1-0),Iceland (Ísland),Czech Republic (Česká Republika),2002_KJ_PR.htm,Reykjavík.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Europe,1-1 (1-0),Denmark (Danmark),Northern Ireland (Ulster),2002_KJ_PR.htm,København.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Europe,0-2 (0-0),Malta,Bulgaria (България),2002_KJ_PR.htm,TaQali.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Europe,2-0 (1-0),Moldova,Azerbaijan (Azərbaycan),2002_KJ_PR.htm,Chişinău.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Europe,0-1 (0-1),Slovakia (Slovensko),Turkey (Türkiye),2002_KJ_PR.htm,Bratislava.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Europe,1-2 (0-2),Macedonia (Македонија),Sweden (Sverige),2002_KJ_PR.htm,Skopje.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Europe,0-0 (0-0),Wales (Cymru),Armenia (Հայաստան),2002_KJ_PR.htm,Cardiff.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Europe,3-0 (1-0),Poland (Polska),Norway (Norge),2002_KJ_PR.htm,Chorzów.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Europe,0-2 (0-1),Belarus (Беларусь),Ukraine (Україна),2002_KJ_PR.htm,Minsk.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Europe,0-0 (0-0),Scotland,Croatia (Hrvatska),2002_KJ_PR.htm,Glasgow.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Europe,0-0 (0-0),Bosnia-Herzegovina (Bosna i Hercegovina),Israel (ישראל),2002_KJ_PR.htm,Sarajevo.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Europe,4-0 (1-0),Spain (España),Austria (Österreich),2002_KJ_PR_GD.htm#WC-02-I-7,Valencia.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Europe,0-0 (0-0),Lithuania (Lietuva),Italy (Italia),2002_KJ_PR.htm,Kaunas.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Europe,3-1 (1-1),Georgia (საქართველო),Hungary (Magyarország),2002_KJ_PR.htm,Tbilisi.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Europe,0-2 (0-0),Albania (Shqipëri),Finland (Suomi),2002_KJ_PR.htm,Tiranë.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Europe,1-5 (1-2),Germany (Deutschland),England,2002_KJ_PR.htm,München.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-N/C.America,2-3 (1-1),USA,Honduras,2002_KJ_PR.htm,Washington.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-N/C.America,0-2 (0-2),Trinidad and Tobago,Costa Rica,2002_KJ_PR.htm,Port_of_Spain.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Asia,0-0 (0-0),Thailand (ประเทศไทย),Iran (ایران),2002_KJ_PR.htm,Bangkok.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-N/C.America,1-2 (1-0),Jamaica,Mexico (México),2002_KJ_PR.htm,Kingston.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-S.America,0-2 (0-0),Chile,Venezuela,2002_KJ_PR.htm,Santiago.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-S.America,0-2 (0-2),Peru (Perú),Uruguay,2002_KJ_PR.htm,Lima.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Europe,0-3 (0-2),Faroe Islands (Føroyar),Russia (Россия),2002_KJ_PR.htm,Tórshavn.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Europe,0-3 (0-1),Luxembourg (Lëtzebuerg),Switzerland (Schweiz / Suisse),2002_KJ_PR.htm,Luxembourg.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Europe,1-1 (0-1),Yugoslavia (Југославија),Slovakia (Slovensko),2002_KJ_PR.htm,Beograd.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Europe,1-3 (1-0),Cyprus (Κύπρος),Portugal,2002_KJ_PR.htm,Lárnax.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Europe,5-0 (5-0),Netherlands (Nederland),Estonia (Eesti),2002_KJ_PR.htm,Eindhoven.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Europe,3-2 (2-1),Czech Republic (Česká Republika),Malta,2002_KJ_PR.htm,Teplice.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Europe,3-0 (0-0),Northern Ireland (Ulster),Iceland (Ísland),2002_KJ_PR.htm,Belfast.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Europe,0-2 (0-0),Bulgaria (България),Denmark (Danmark),2002_KJ_PR.htm,Sofija.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Europe,1-1 (0-1),Azerbaijan (Azərbaycan),Macedonia (Македонија),2002_KJ_PR.htm,Baku.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Europe,4-2 (0-1),Slovakia (Slovensko),Moldova,2002_KJ_PR.htm,Trenčín.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Europe,1-2 (0-0),Turkey (Türkiye),Sweden (Sverige),2002_KJ_PR.htm,İstanbul.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Europe,3-0 (1-0),Ukraine (Україна),Armenia (Հայաստան),2002_KJ_PR.htm,Lvïv.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Europe,3-2 (1-2),Norway (Norge),Wales (Cymru),2002_KJ_PR.htm,Oslo.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Europe,4-1 (1-0),Belarus (Беларусь),Poland (Polska),2002_KJ_PR.htm,Minsk.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Europe,2-0 (1-0),Belgium (België),Scotland,2002_KJ_PR.htm,Bruxelles.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Europe,0-4 (0-1),San Marino,Croatia (Hrvatska),2002_KJ_PR.htm,Serravalle.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Europe,2-0 (1-0),Austria (Österreich),Bosnia-Herzegovina (Bosna i Hercegovina),2002_KJ_PR.htm,Wien.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Europe,0-2 (0-1),Liechtenstein,Spain (España),2002_KJ_PR_GD.htm#WC-02-I-8,Vaduz.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Europe,0-2 (0-2),Hungary (Magyarország),Romania (România),2002_KJ_PR.htm,Budapest.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Europe,2-0 (0-0),Georgia (საქართველო),Lithuania (Lietuva),2002_KJ_PR.htm,Tbilisi.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Europe,5-1 (4-1),Finland (Suomi),Greece (Ελλάδα),2002_KJ_PR.htm,Helsinki.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Europe,2-0 (1-0),England,Albania (Shqipëri),2002_KJ_PR.htm,Newcastle.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-S.America,5-1 (2-1),Paraguay,Bolivia,2002_KJ_PR.htm,Asunción.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-S.America,2-1 (0-1),Argentina,Brazil (Brasil),2002_KJ_PR.htm,Buenos Aires.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-S.America,0-0 (0-0),Colombia,Ecuador,2002_KJ_PR.htm,Bogotá.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-N/C.America,3-0 (2-0),Mexico (México),Trinidad and Tobago,2002_KJ_PR.htm,México D.F.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-N/C.America,1-0 (0-0),Honduras,Jamaica,2002_KJ_PR.htm,Tegucigalpa.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-N/C.America,2-0 (1-0),Costa Rica,USA,2002_KJ_PR.htm,San_José.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Asia,1-1 (1-0),Bahrain (البحرين),Thailand (ประเทศไทย),2002_KJ_PR.htm,Manama.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Asia,1-2 (1-1),Iraq (العراق),Iran (ایران),2002_KJ_PR.htm,Baghdad.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Asia,1-1 (1-0),Qatar (قطر),China (中国),2002_KJ_PR.htm,Doha.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Asia,5-0 (2-0),Uzbekistan (Ўзбекистон),Oman (عمان),2002_KJ_PR.htm,Tashkent.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Asia,0-0 (0-0),Iran (ایران),Bahrain (البحرين),2002_KJ_PR.htm,Tehran.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Asia,1-1 (0-1),Oman (عمان),United Arab Emirates (الإمارات العربية المتحدة),2002_KJ_PR.htm,Muscat.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Asia,1-3 (1-0),Thailand (ประเทศไทย),Saudi Arabia (العربية السعودية),2002_KJ_PR.htm,Bangkok.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Asia,2-0 (0-0),China (中国),Uzbekistan (Ўзбекистон),2002_KJ_PR.htm,Shenyang.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Asia,0-4 (0-3),Bahrain (البحرين),Saudi Arabia (العربية السعودية),2002_KJ_PR.htm,Manama.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Asia,0-3 (0-2),Oman (عمان),Qatar (قطر),2002_KJ_PR.htm,Muscat.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Asia,1-1 (1-0),Thailand (ประเทศไทย),Iraq (العراق),2002_KJ_PR.htm,Bangkok.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Asia,0-1 (0-1),Uzbekistan (Ўзбекистон),United Arab Emirates (الإمارات العربية المتحدة),2002_KJ_PR.htm,Tashkent.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Asia,0-1 (0-1),United Arab Emirates (الإمارات العربية المتحدة),China (中国),2002_KJ_PR.htm,Abu_Dhabi.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Asia,1-0 (1-0),Iraq (العراق),Bahrain (البحرين),2002_KJ_PR.htm,Baghdad.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Asia,2-2 (1-1),Saudi Arabia (العربية السعودية),Iran (ایران),2002_KJ_PR.htm,Jeddah.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Asia,2-2 (1-1),Qatar (قطر),Uzbekistan (Ўзбекистон),2002_KJ_PR.htm,Doha.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Asia,1-2 (0-1),Qatar (قطر),United Arab Emirates (الإمارات العربية المتحدة),2002_KJ_PR.htm,Doha.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Asia,1-0 (1-0),Iran (ایران),Thailand (ประเทศไทย),2002_KJ_PR.htm,Tehran.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Asia,1-2 (1-1),Iraq (العراق),Saudi Arabia (العربية السعودية),2002_KJ_PR.htm,Amman.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Europe,6-2 (1-1),Yugoslavia (Југославија),Luxembourg (Lëtzebuerg),2002_KJ_PR.htm,Beograd.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Europe,3-0 (2-0),Slovenia (Slovenija),Faroe Islands (Føroyar),2002_KJ_PR.htm,Ljubljana.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Europe,4-0 (3-0),Russia (Россия),Switzerland (Schweiz / Suisse),2002_KJ_PR.htm,Moskva.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Europe,4-0 (2-0),Ireland (Éire),Cyprus (Κύπρος),2002_KJ_PR.htm,Dublin.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Europe,5-0 (1-0),Portugal,Estonia (Eesti),2002_KJ_PR.htm,Lisboa.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Europe,4-0 (2-0),Netherlands (Nederland),Andorra,2002_KJ_PR.htm,Arnhem.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Europe,0-1 (0-0),Malta,Northern Ireland (Ulster),2002_KJ_PR.htm,TaQali.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Europe,6-0 (3-0),Czech Republic (Česká Republika),Bulgaria (България),2002_KJ_PR.htm,Praha.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Europe,6-0 (4-0),Denmark (Danmark),Iceland (Ísland),2002_KJ_PR.htm,København.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Europe,0-3 (0-1),Moldova,Turkey (Türkiye),2002_KJ_PR.htm,Chişinău.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Europe,1-0 (0-0),Wales (Cymru),Belarus (Беларусь),2002_KJ_PR.htm,Cardiff.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Europe,1-1 (1-0),Poland (Polska),Ukraine (Україна),2002_KJ_PR.htm,Chorzów.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Europe,1-4 (0-0),Armenia (Հայաստան),Norway (Norge),2002_KJ_PR.htm,Erevan.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Europe,2-1 (1-1),Scotland,Latvia (Latvija),2002_KJ_PR.htm,Glasgow.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Europe,1-0 (0-0),Croatia (Hrvatska),Belgium (België),2002_KJ_PR.htm,Zagreb.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Europe,1-0 (1-0),Italy (Italia),Hungary (Magyarország),2002_KJ_PR.htm,Parma.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Europe,1-1 (0-0),Romania (România),Georgia (საქართველო),2002_KJ_PR.htm,Bucureşti.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Europe,2-2 (0-1),England,Greece (Ελλάδα),2002_KJ_PR.htm,Manchester.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Europe,0-0 (0-0),Germany (Deutschland),Finland (Suomi),2002_KJ_PR.htm,Gelsenkirchen.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-S.America,1-5 (0-2),Bolivia,Ecuador,2002_KJ_PR.htm,La_Paz.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-S.America,3-0 (0-0),Venezuela,Peru (Perú),2002_KJ_PR.htm,San_Cristóbal.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Europe,3-0 (0-0),Sweden (Sverige),Azerbaijan (Azərbaycan),2002_KJ_PR.htm,Stockholm.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Europe,0-5 (0-1),Macedonia (Македонија),Slovakia (Slovensko),2002_KJ_PR.htm,Skopje.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Europe,5-0 (2-0),Bosnia-Herzegovina (Bosna i Hercegovina),Liechtenstein,2002_KJ_PR.htm,Zenica.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-S.America,1-1 (1-0),Uruguay,Colombia,2002_KJ_PR.htm,Montevideo.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-S.America,2-0 (0-0),Brazil (Brasil),Chile,2002_KJ_PR.htm,Curitiba.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-S.America,2-2 (0-0),Paraguay,Argentina,2002_KJ_PR.htm,Asunción.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-N/C.America,0-0 (0-0),Costa Rica,Mexico (México),2002_KJ_PR.htm,San_José.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-N/C.America,0-1 (0-0),Honduras,Trinidad and Tobago,2002_KJ_PR.htm,San_Pedro_Sula.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-N/C.America,2-1 (1-1),USA,Jamaica,2002_KJ_PR.htm,Foxboro.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Asia,1-0 (1-0),China (中国),Oman (عمان),2002_KJ_PR.htm,Shenyang.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Asia,2-1 (1-0),Iran (ایران),Iraq (العراق),2002_KJ_PR.htm,Tehran.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Asia,4-2 (0-2),Oman (عمان),Uzbekistan (Ўзбекистон),2002_KJ_PR.htm,Muscat.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Asia,3-0 (2-0),China (中国),Qatar (قطر),2002_KJ_PR.htm,Shenyang.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Asia,1-1 (1-0),Thailand (ประเทศไทย),Bahrain (البحرين),2002_KJ_PR.htm,Bangkok.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Asia,2-2 (1-2),United Arab Emirates (الإمارات العربية المتحدة),Oman (عمان),2002_KJ_PR.htm,Abu_Dhabi.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Asia,1-0 (0-0),Uzbekistan (Ўзбекистон),China (中国),2002_KJ_PR.htm,Tashkent.,2001,WorldCup
2002-KOREA/JAPAN,PRELIMINARY-Asia,3-1 (2-0),Bahrain (البحرين),Iran (ایران),2002_KJ_PR.htm,Manama.,2001,WorldCup
