,edition,round,year,competition,score_only,team1_score,team2_score,goal_diff,team1_edit,team2_edit
9353,1980-MOSCOW,PRE-OLYMPIC-S.America,1980,Olympic,1-3,1,3,-2,Brazil,Argentina
9354,1980-MOSCOW,PRE-OLYMPIC-S.America,1980,Olympic,5-1,5,1,4,Colombia,Brazil
9355,1980-MOSCOW,PRE-OLYMPIC-S.America,1980,Olympic,2-0,2,0,2,Peru,Venezuela
9356,1980-MOSCOW,PRE-OLYMPIC-S.America,1980,Olympic,4-0,4,0,4,Argentina,Bolivia
9357,1980-MOSCOW,PRE-OLYMPIC-S.America,1980,Olympic,0-0,0,0,0,Chile,Venezuela
9358,1980-MOSCOW,PRE-OLYMPIC-S.America,1980,Olympic,1-1,1,1,0,Bolivia,Peru
9359,1980-MOSCOW,PRE-OLYMPIC-S.America,1980,Olympic,0-0,0,0,0,Argentina,Colombia
9360,1980-MOSCOW,PRE-OLYMPIC-Europe,1980,Olympic,0-1,0,1,-1,Poland,Czechoslovakia
9361,1980-MOSCOW,PRE-OLYMPIC-Europe,1980,Olympic,0-2,0,2,-2,Turkey,Italy
9362,1980-MOSCOW,PRE-OLYMPIC-Europe,1980,Olympic,4-2,4,2,2,Belgium,France
9363,1980-MOSCOW,PRE-OLYMPIC-Africa,1980,Olympic,4-1,4,1,3,Egypt,Zambia
9364,1980-MOSCOW,PRE-OLYMPIC-Asia,1980,Olympic,3-0,3,0,3,Singapore,Sri Lanka
9366,1980-MOSCOW,PRE-OLYMPIC-Africa,1980,Olympic,0-2,0,2,-2,Liberia,Ghana
9367,1980-MOSCOW,PRE-OLYMPIC-Asia,1980,Olympic,1-0,1,0,1,China,India
9368,1980-MOSCOW,PRE-OLYMPIC-Asia,1980,Olympic,0-0,0,0,0,Iran,North Korea
9369,1980-MOSCOW,PRE-OLYMPIC-Asia,1980,Olympic,1-0,1,0,1,Singapore,India
9370,1980-MOSCOW,PRE-OLYMPIC-Asia,1980,Olympic,2-2,2,2,0,Iran,China
9371,1980-MOSCOW,PRE-OLYMPIC-Asia,1980,Olympic,7-0,7,0,7,North Korea,Sri Lanka
9372,1980-MOSCOW,PRE-OLYMPIC-N/C.America,1980,Olympic,2-0,2,0,2,Haiti,Surinam
9373,1980-MOSCOW,PRE-OLYMPIC-Asia,1980,Olympic,3-0,3,0,3,Iran,Singapore
9374,1980-MOSCOW,PRE-OLYMPIC-Asia,1980,Olympic,1-1,1,1,0,China,North Korea
9375,1980-MOSCOW,PRE-OLYMPIC-Asia,1980,Olympic,4-0,4,0,4,India,Sri Lanka
9376,1980-MOSCOW,PRE-OLYMPIC-Asia,1980,Olympic,3-1,3,1,2,Singapore,North Korea
9377,1980-MOSCOW,PRE-OLYMPIC-Europe,1980,Olympic,2-0,2,0,2,Spain,Belgium
9378,1980-MOSCOW,PRE-OLYMPIC-N/C.America,1980,Olympic,2-0,2,0,2,Surinam,Haiti
9379,1980-MOSCOW,PRE-OLYMPIC-Asia,1980,Olympic,7-0,7,0,7,China,Sri Lanka
9380,1980-MOSCOW,PRE-OLYMPIC-N/C.America,1980,Olympic,2-0,2,0,2,Surinam,Haiti
9381,1980-MOSCOW,PRE-OLYMPIC-Asia,1980,Olympic,2-0,2,0,2,Iran,India
9382,1980-MOSCOW,PRE-OLYMPIC-Asia,1980,Olympic,1-0,1,0,1,Singapore,China
9383,1980-MOSCOW,PRE-OLYMPIC-Asia,1980,Olympic,11-0,11,0,11,Iran,Sri Lanka
9384,1980-MOSCOW,PRE-OLYMPIC-Asia,1980,Olympic,2-1,2,1,1,North Korea,India
9385,1980-MOSCOW,PRE-OLYMPIC-N/C.America,1980,Olympic,3-2,3,2,1,Costa Rica,Surinam
9386,1980-MOSCOW,PRE-OLYMPIC-Asia,1980,Olympic,4-0,4,0,4,Iran,Singapore
9387,1980-MOSCOW,PRE-OLYMPIC-Europe,1980,Olympic,2-0,2,0,2,Hungary,Poland
9388,1980-MOSCOW,PRE-OLYMPIC-Europe,1980,Olympic,5-0,5,0,5,Italy,Turkey
9389,1980-MOSCOW,PRE-OLYMPIC-N/C.America,1980,Olympic,2-1,2,1,1,USA,Surinam
9390,1980-MOSCOW,PRE-OLYMPIC-Asia,1980,Olympic,3-0,3,0,3,Iraq,South Yemen
9391,1980-MOSCOW,PRE-OLYMPIC-Asia,1980,Olympic,1-0,1,0,1,Kuwait,Syria
9392,1980-MOSCOW,PRE-OLYMPIC-Europe,1980,Olympic,3-1,3,1,2,France,Belgium
9393,1980-MOSCOW,PRE-OLYMPIC-Asia,1980,Olympic,4-0,4,0,4,Iraq,Jordan
9394,1980-MOSCOW,PRE-OLYMPIC-Asia,1980,Olympic,2-1,2,1,1,Syria,South Yemen
9395,1980-MOSCOW,PRE-OLYMPIC-N/C.America,1980,Olympic,0-1,0,1,-1,Costa Rica,USA
9396,1980-MOSCOW,PRE-OLYMPIC-Asia,1980,Olympic,5-1,5,1,4,Kuwait,South Yemen
9397,1980-MOSCOW,PRE-OLYMPIC-Asia,1980,Olympic,2-0,2,0,2,Syria,Jordan
9398,1980-MOSCOW,PRE-OLYMPIC-Asia,1980,Olympic,3-1,3,1,2,South Korea,Japan
9399,1980-MOSCOW,PRE-OLYMPIC-Asia,1980,Olympic,4-0,4,0,4,Indonesia,Philippines
9400,1980-MOSCOW,PRE-OLYMPIC-Asia,1980,Olympic,10-0,10,0,10,Japan,Philippines
9401,1980-MOSCOW,PRE-OLYMPIC-N/C.America,1980,Olympic,1-1,1,1,0,USA,Costa Rica
9402,1980-MOSCOW,PRE-OLYMPIC-Asia,1980,Olympic,3-0,3,0,3,Malaysia,South Korea
9403,1980-MOSCOW,PRE-OLYMPIC-Asia,1980,Olympic,2-0,2,0,2,Brunei,Philippines
9404,1980-MOSCOW,PRE-OLYMPIC-Europe,1980,Olympic,1-0,1,0,1,Poland,Hungary
9405,1980-MOSCOW,PRE-OLYMPIC-Europe,1980,Olympic,5-2,5,2,3,Yugoslavia,Italy
9406,1980-MOSCOW,PRE-OLYMPIC-Asia,1980,Olympic,0-0,0,0,0,Iraq,Kuwait
9407,1980-MOSCOW,PRE-OLYMPIC-Asia,1980,Olympic,2-1,2,1,1,South Yemen,Jordan
9408,1980-MOSCOW,PRE-OLYMPIC-Asia,1980,Olympic,8-0,8,0,8,South Korea,Philippines
9409,1980-MOSCOW,PRE-OLYMPIC-Asia,1980,Olympic,3-1,3,1,2,Malaysia,Brunei
9410,1980-MOSCOW,PRE-OLYMPIC-Asia,1980,Olympic,2-0,2,0,2,Japan,Indonesia
9411,1980-MOSCOW,PRE-OLYMPIC-Asia,1980,Olympic,1-0,1,0,1,Iraq,Syria
9412,1980-MOSCOW,PRE-OLYMPIC-Asia,1980,Olympic,1-0,1,0,1,Kuwait,Jordan
9413,1980-MOSCOW,PRE-OLYMPIC-N/C.America,1980,Olympic,2-3,2,3,-1,Surinam,Costa Rica
9414,1980-MOSCOW,PRE-OLYMPIC-Asia,1980,Olympic,3-2,3,2,1,Brunei,Indonesia
9415,1980-MOSCOW,PRE-OLYMPIC-Asia,1980,Olympic,1-1,1,1,0,Malaysia,Japan
9416,1980-MOSCOW,PRE-OLYMPIC-Asia,1980,Olympic,2-3,2,3,-1,Iraq,Kuwait
9417,1980-MOSCOW,PRE-OLYMPIC-Asia,1980,Olympic,3-0,3,0,3,South Korea,Brunei
9418,1980-MOSCOW,PRE-OLYMPIC-N/C.America,1980,Olympic,4-4,4,4,0,Surinam,USA
9419,1980-MOSCOW,PRE-OLYMPIC-Asia,1980,Olympic,6-1,6,1,5,Malaysia,Indonesia
9420,1980-MOSCOW,PRE-OLYMPIC-Asia,1980,Olympic,2-1,2,1,1,Japan,Brunei
9421,1980-MOSCOW,PRE-OLYMPIC-Asia,1980,Olympic,8-0,8,0,8,Malaysia,Philippines
9422,1980-MOSCOW,PRE-OLYMPIC-Asia,1980,Olympic,1-0,1,0,1,South Korea,Indonesia
9423,1980-MOSCOW,PRE-OLYMPIC-Asia,1980,Olympic,2-1,2,1,1,Malaysia,South Korea
9424,1980-MOSCOW,PRE-OLYMPIC-Africa,1980,Olympic,1-1,1,1,0,Zambia,Egypt
9425,1980-MOSCOW,PRE-OLYMPIC-Africa,1980,Olympic,2-2,2,2,0,Ghana,Liberia
9426,1980-MOSCOW,PRE-OLYMPIC-Europe,1980,Olympic,3-1,3,1,2,Spain,France
9427,1980-MOSCOW,PRELIMINARY,1980,Olympic,4-0,4,0,4,Soviet Union,Venezuela
9428,1980-MOSCOW,PRELIMINARY,1980,Olympic,1-0,1,0,1,Cuba,Zambia
9429,1980-MOSCOW,PRELIMINARY,1980,Olympic,1-1,1,1,0,GDR,Spain
9430,1980-MOSCOW,PRELIMINARY,1980,Olympic,3-0,3,0,3,Algeria,Syria
9431,1980-MOSCOW,PRELIMINARY,1980,Olympic,3-0,3,0,3,Czechoslovakia,Colombia
9432,1980-MOSCOW,PRELIMINARY,1980,Olympic,3-0,3,0,3,Iraq,Costa Rica
9433,1980-MOSCOW,PRELIMINARY,1980,Olympic,2-0,2,0,2,Yugoslavia,Finland
9434,1980-MOSCOW,PRELIMINARY,1980,Olympic,3-1,3,1,2,Kuwait,Nigeria
9435,1980-MOSCOW,PRELIMINARY,1980,Olympic,2-1,2,1,1,Cuba,Venezuela
9436,1980-MOSCOW,PRELIMINARY,1980,Olympic,1-0,1,0,1,GDR,Algeria
9437,1980-MOSCOW,PRELIMINARY,1980,Olympic,0-0,0,0,0,Spain,Syria
9438,1980-MOSCOW,PRELIMINARY,1980,Olympic,3-1,3,1,2,Soviet Union,Zambia
9439,1980-MOSCOW,PRELIMINARY,1980,Olympic,1-1,1,1,0,Czechoslovakia,Nigeria
9440,1980-MOSCOW,PRELIMINARY,1980,Olympic,3-2,3,2,1,Yugoslavia,Costa Rica
9441,1980-MOSCOW,PRELIMINARY,1980,Olympic,0-0,0,0,0,Finland,Iraq
9442,1980-MOSCOW,PRELIMINARY,1980,Olympic,1-1,1,1,0,Colombia,Kuwait
9443,1980-MOSCOW,PRELIMINARY,1980,Olympic,2-1,2,1,1,Venezuela,Zambia
9444,1980-MOSCOW,PRELIMINARY,1980,Olympic,5-0,5,0,5,GDR,Syria
9445,1980-MOSCOW,PRELIMINARY,1980,Olympic,1-1,1,1,0,Spain,Algeria
9446,1980-MOSCOW,PRELIMINARY,1980,Olympic,8-0,8,0,8,Soviet Union,Cuba
9447,1980-MOSCOW,PRELIMINARY,1980,Olympic,0-0,0,0,0,Czechoslovakia,Kuwait
9448,1980-MOSCOW,PRELIMINARY,1980,Olympic,3-0,3,0,3,Finland,Costa Rica
9449,1980-MOSCOW,PRELIMINARY,1980,Olympic,1-1,1,1,0,Yugoslavia,Iraq
9450,1980-MOSCOW,PRELIMINARY,1980,Olympic,1-0,1,0,1,Colombia,Nigeria
9451,1980-MOSCOW,1/4_FINAL,1980,Olympic,2-1,2,1,1,Soviet Union,Kuwait
9452,1980-MOSCOW,1/4_FINAL,1980,Olympic,3-0,3,0,3,Czechoslovakia,Cuba
9453,1980-MOSCOW,1/4_FINAL,1980,Olympic,4-0,4,0,4,GDR,Iraq
9454,1980-MOSCOW,1/4_FINAL,1980,Olympic,3-0,3,0,3,Yugoslavia,Algeria
9455,1980-MOSCOW,1/2_FINAL,1980,Olympic,0-1,0,1,-1,Soviet Union,GDR
9456,1980-MOSCOW,1/2_FINAL,1980,Olympic,2-0,2,0,2,Czechoslovakia,Yugoslavia
9457,1980-MOSCOW,PLACES_3&4,1980,Olympic,2-0,2,0,2,Soviet Union,Yugoslavia
9458,1980-MOSCOW,FINAL,1980,Olympic,0-1,0,1,-1,GDR,Czechoslovakia
9459,1984-LOS ANGELES,PRE-OLYMPIC-N/C.America,1983,Olympic,0-1,0,1,-1,Antigua and Barbuda,Barbados
9460,1984-LOS ANGELES,PRE-OLYMPIC-N/C.America,1983,Olympic,0-1,0,1,-1,Jamaica,Cuba
9461,1984-LOS ANGELES,PRE-OLYMPIC-Europe,1983,Olympic,0-3,0,3,-3,Liechtenstein,Netherlands
9462,1984-LOS ANGELES,PRE-OLYMPIC-Africa,1983,Olympic,1-3,1,3,-2,Mauritania,Gambia
9467,1984-LOS ANGELES,PRE-OLYMPIC-Africa,1983,Olympic,3-0,3,0,3,Mozambique,Lesotho
9468,1984-LOS ANGELES,PRE-OLYMPIC-N/C.America,1983,Olympic,2-1,2,1,1,Barbados,Antigua and Barbuda
9469,1984-LOS ANGELES,PRE-OLYMPIC-N/C.America,1983,Olympic,4-1,4,1,3,Cuba,Jamaica
9470,1984-LOS ANGELES,PRE-OLYMPIC-Europe,1983,Olympic,0-0,0,0,0,Belgium,Spain
9471,1984-LOS ANGELES,PRE-OLYMPIC-Europe,1983,Olympic,3-1,3,1,2,Netherlands,Liechtenstein
9472,1984-LOS ANGELES,PRE-OLYMPIC-Africa,1983,Olympic,0-0,0,0,0,Lesotho,Mozambique
9473,1984-LOS ANGELES,PRE-OLYMPIC-Africa,1983,Olympic,3-1,3,1,2,Gambia,Mauritania
9474,1984-LOS ANGELES,PRE-OLYMPIC-N/C.America,1983,Olympic,2-0,2,0,2,Cuba,Barbados
9475,1984-LOS ANGELES,PRE-OLYMPIC-Europe,1983,Olympic,1-1,1,1,0,Bulgaria,Hungary
9476,1984-LOS ANGELES,PRE-OLYMPIC-Europe,1983,Olympic,0-1,0,1,-1,Spain,France
9477,1984-LOS ANGELES,PRE-OLYMPIC-N/C.America,1983,Olympic,0-0,0,0,0,Barbados,Cuba
9478,1984-LOS ANGELES,PRE-OLYMPIC-Africa,1983,Olympic,3-0,3,0,3,Tunisia,Gabon
9479,1984-LOS ANGELES,PRE-OLYMPIC-Europe,1983,Olympic,3-1,3,1,2,Hungary,Greece
9480,1984-LOS ANGELES,PRE-OLYMPIC-Europe,1983,Olympic,2-0,2,0,2,France,Belgium
9481,1984-LOS ANGELES,PRE-OLYMPIC-Africa,1983,Olympic,1-1,1,1,0,Gabon,Tunisia
9482,1984-LOS ANGELES,PRE-OLYMPIC-Europe,1983,Olympic,1-2,1,2,-1,Denmark,GDR
9483,1984-LOS ANGELES,PRE-OLYMPIC-Europe,1983,Olympic,0-4,0,4,-4,Finland,Poland
9484,1984-LOS ANGELES,PRE-OLYMPIC-Europe,1983,Olympic,4-1,4,1,3,Yugoslavia,Romania
9485,1984-LOS ANGELES,PRE-OLYMPIC-N/C.America,1983,Olympic,6-0,6,0,6,Canada,Bermuda
9486,1984-LOS ANGELES,PRE-OLYMPIC-N/C.America,1983,Olympic,6-0,6,0,6,Mexico,Bahamas
9487,1984-LOS ANGELES,PRE-OLYMPIC-N/C.America,1983,Olympic,0-2,0,2,-2,El Salvador,Guatemala
9488,1984-LOS ANGELES,PRE-OLYMPIC-N/C.America,1983,Olympic,1-0,1,0,1,Surinam,Cuba
9489,1984-LOS ANGELES,PRE-OLYMPIC-Africa,1983,Olympic,1-0,1,0,1,Kenya,Libya
9490,1984-LOS ANGELES,PRE-OLYMPIC-N/C.America,1983,Olympic,0-1,0,1,-1,Honduras,Costa Rica
9491,1984-LOS ANGELES,PRE-OLYMPIC-N/C.America,1983,Olympic,1-0,1,0,1,Trinidad and Tobago,Dutch Antilles
9492,1984-LOS ANGELES,PRE-OLYMPIC-N/C.America,1983,Olympic,1-1,1,1,0,Bermuda,Canada
9493,1984-LOS ANGELES,PRE-OLYMPIC-N/C.America,1983,Olympic,0-0,0,0,0,Bahamas,Mexico
9494,1984-LOS ANGELES,PRE-OLYMPIC-N/C.America,1983,Olympic,4-1,4,1,3,Guatemala,El Salvador
9495,1984-LOS ANGELES,PRE-OLYMPIC-N/C.America,1983,Olympic,3-0,3,0,3,Cuba,Surinam
9496,1984-LOS ANGELES,PRE-OLYMPIC-Africa,1983,Olympic,0-0,0,0,0,Guinea,Morocco
9497,1984-LOS ANGELES,PRE-OLYMPIC-Europe,1983,Olympic,2-2,2,2,0,Bulgaria,Soviet Union
9498,1984-LOS ANGELES,PRE-OLYMPIC-Europe,1983,Olympic,0-1,0,1,-1,Finland,GDR
9499,1984-LOS ANGELES,PRE-OLYMPIC-Europe,1983,Olympic,3-0,3,0,3,Romania,Netherlands
9500,1984-LOS ANGELES,PRE-OLYMPIC-N/C.America,1983,Olympic,3-2,3,2,1,Costa Rica,Honduras
9501,1984-LOS ANGELES,PRE-OLYMPIC-N/C.America,1983,Olympic,0-0,0,0,0,Dutch Antilles,Trinidad and Tobago
9502,1984-LOS ANGELES,PRE-OLYMPIC-Europe,1983,Olympic,2-2,2,2,0,Denmark,Norway
9503,1984-LOS ANGELES,PRE-OLYMPIC-Africa,1983,Olympic,2-0,2,0,2,Libya,Kenya
9504,1984-LOS ANGELES,PRE-OLYMPIC-Europe,1983,Olympic,3-2,3,2,1,Poland,Finland
9505,1984-LOS ANGELES,PRE-OLYMPIC-Europe,1983,Olympic,2-2,2,2,0,Italy,Yugoslavia
9506,1984-LOS ANGELES,PRE-OLYMPIC-Europe,1983,Olympic,3-1,3,1,2,Portugal,FRG
9507,1984-LOS ANGELES,PRE-OLYMPIC-Europe,1983,Olympic,3-0,3,0,3,Soviet Union,Greece
9508,1984-LOS ANGELES,PRE-OLYMPIC-Africa,1983,Olympic,4-1,4,1,3,Uganda,Algeria
9509,1984-LOS ANGELES,PRE-OLYMPIC-Africa,1983,Olympic,0-1,0,1,-1,Mozambique,Zimbabwe
9510,1984-LOS ANGELES,PRE-OLYMPIC-Africa,1983,Olympic,2-0,2,0,2,Senegal,Benin
9511,1984-LOS ANGELES,PRE-OLYMPIC-Africa,1983,Olympic,3-0,3,0,3,Morocco,Guinea
9512,1984-LOS ANGELES,PRE-OLYMPIC-Africa,1983,Olympic,0-0,0,0,0,Sudan,Egypt
9513,1984-LOS ANGELES,PRE-OLYMPIC-Europe,1983,Olympic,2-0,2,0,2,FRG,Israel
9514,1984-LOS ANGELES,PRE-OLYMPIC-Africa,1983,Olympic,3-0,3,0,3,Algeria,Uganda
9515,1984-LOS ANGELES,PRE-OLYMPIC-Africa,1983,Olympic,2-0,2,0,2,Zimbabwe,Mozambique
9516,1984-LOS ANGELES,PRE-OLYMPIC-Africa,1983,Olympic,0-2,0,2,-2,Benin,Senegal
9517,1984-LOS ANGELES,PRE-OLYMPIC-Europe,1983,Olympic,1-1,1,1,0,Finland,Norway
9518,1984-LOS ANGELES,PRE-OLYMPIC-Europe,1983,Olympic,0-0,0,0,0,Netherlands,Romania
9519,1984-LOS ANGELES,PRE-OLYMPIC-Europe,1983,Olympic,3-0,3,0,3,Denmark,Finland
9520,1984-LOS ANGELES,PRE-OLYMPIC-Europe,1983,Olympic,0-0,0,0,0,Romania,Italy
9521,1984-LOS ANGELES,PRE-OLYMPIC-Africa,1983,Olympic,0-2,0,2,-2,Gambia,Ghana
9522,1984-LOS ANGELES,PRE-OLYMPIC-Europe,1983,Olympic,0-1,0,1,-1,Norway,Poland
9523,1984-LOS ANGELES,PRE-OLYMPIC-Africa,1983,Olympic,2-1,2,1,1,Nigeria,Togo
9526,1984-LOS ANGELES,PRE-OLYMPIC-Africa,1983,Olympic,1-1,1,1,0,Angola,Cameroon
9527,1984-LOS ANGELES,PRE-OLYMPIC-Africa,1983,Olympic,1-0,1,0,1,Ghana,Gambia
9528,1984-LOS ANGELES,PRE-OLYMPIC-Africa,1983,Olympic,1-1,1,1,0,Togo,Nigeria
9529,1984-LOS ANGELES,PRE-OLYMPIC-Africa,1983,Olympic,3-2,3,2,1,Cameroon,Angola
9530,1984-LOS ANGELES,PRE-OLYMPIC-Africa,1983,Olympic,2-1,2,1,1,Egypt,Sudan
9531,1984-LOS ANGELES,PRE-OLYMPIC-Europe,1983,Olympic,1-1,1,1,0,Norway,Denmark
9532,1984-LOS ANGELES,PRE-OLYMPIC-Asia,1983,Olympic,3-3,3,3,0,Taiwan,Papua New Guinea
9533,1984-LOS ANGELES,PRE-OLYMPIC-Asia,1983,Olympic,0-0,0,0,0,Papua New Guinea,Taiwan
9534,1984-LOS ANGELES,PRE-OLYMPIC-Europe,1983,Olympic,0-0,0,0,0,Finland,Denmark
9535,1984-LOS ANGELES,PRE-OLYMPIC-Asia,1983,Olympic,7-0,7,0,7,Japan,Philippines
9536,1984-LOS ANGELES,PRE-OLYMPIC-Europe,1983,Olympic,0-1,0,1,-1,Hungary,Soviet Union
9537,1984-LOS ANGELES,PRE-OLYMPIC-Europe,1983,Olympic,3-1,3,1,2,GDR,Poland
9538,1984-LOS ANGELES,PRE-OLYMPIC-Europe,1983,Olympic,5-1,5,1,4,Yugoslavia,Italy
9539,1984-LOS ANGELES,PRE-OLYMPIC-Europe,1983,Olympic,3-0,3,0,3,FRG,Portugal
9540,1984-LOS ANGELES,PRE-OLYMPIC-Asia,1983,Olympic,1-10,1,10,-9,Philippines,Japan
9541,1984-LOS ANGELES,PRE-OLYMPIC-Asia,1983,Olympic,0-0,0,0,0,Iraq,United Arab Emirates
9542,1984-LOS ANGELES,PRE-OLYMPIC-Asia,1983,Olympic,1-0,1,0,1,Qatar,Syria
9543,1984-LOS ANGELES,PRE-OLYMPIC-Asia,1983,Olympic,3-0,3,0,3,Kuwait,Jordan
9544,1984-LOS ANGELES,PRE-OLYMPIC-Asia,1983,Olympic,2-0,2,0,2,Japan,Taiwan
9545,1984-LOS ANGELES,PRE-OLYMPIC-Asia,1983,Olympic,0-0,0,0,0,Iraq,Bahrain
9546,1984-LOS ANGELES,PRE-OLYMPIC-Asia,1983,Olympic,1-1,1,1,0,Taiwan,Japan
9547,1984-LOS ANGELES,PRE-OLYMPIC-Europe,1983,Olympic,1-2,1,2,-1,Greece,Hungary
9548,1984-LOS ANGELES,PRE-OLYMPIC-Europe,1983,Olympic,0-0,0,0,0,Spain,Belgium
9549,1984-LOS ANGELES,PRE-OLYMPIC-Asia,1983,Olympic,0-0,0,0,0,Bahrain,United Arab Emirates
9550,1984-LOS ANGELES,PRE-OLYMPIC-Africa,1983,Olympic,1-0,1,0,1,Morocco,Senegal
9551,1984-LOS ANGELES,PRE-OLYMPIC-Asia,1983,Olympic,3-1,3,1,2,New Zealand,Japan
9552,1984-LOS ANGELES,PRE-OLYMPIC-Asia,1983,Olympic,3-2,3,2,1,Syria,Jordan
9553,1984-LOS ANGELES,PRE-OLYMPIC-Asia,1983,Olympic,2-2,2,2,0,Kuwait,Qatar
9554,1984-LOS ANGELES,PRE-OLYMPIC-Asia,1983,Olympic,1-2,1,2,-1,India,Saudi Arabia
9555,1984-LOS ANGELES,PRE-OLYMPIC-Asia,1983,Olympic,2-0,2,0,2,New Zealand,Taiwan
9556,1984-LOS ANGELES,PRE-OLYMPIC-Africa,1983,Olympic,3-2,3,2,1,Zimbabwe,Ethiopia
9557,1984-LOS ANGELES,PRE-OLYMPIC-Europe,1983,Olympic,1-3,1,3,-2,Greece,Soviet Union
9558,1984-LOS ANGELES,PRE-OLYMPIC-Europe,1983,Olympic,1-0,1,0,1,GDR,Finland
9559,1984-LOS ANGELES,PRE-OLYMPIC-Europe,1983,Olympic,0-1,0,1,-1,Denmark,Poland
9560,1984-LOS ANGELES,PRE-OLYMPIC-Europe,1983,Olympic,2-1,2,1,1,Yugoslavia,Netherlands
9561,1984-LOS ANGELES,PRE-OLYMPIC-Asia,1983,Olympic,1-1,1,1,0,Indonesia,Saudi Arabia
9562,1984-LOS ANGELES,PRE-OLYMPIC-Asia,1983,Olympic,1-2,1,2,-1,Bahrain,Iraq
9563,1984-LOS ANGELES,PRE-OLYMPIC-Asia,1983,Olympic,0-1,0,1,-1,Japan,New Zealand
9564,1984-LOS ANGELES,PRE-OLYMPIC-Africa,1983,Olympic,1-0,1,0,1,Zambia,Egypt
9565,1984-LOS ANGELES,PRE-OLYMPIC-Africa,1983,Olympic,1-1,1,1,0,Senegal,Morocco
9566,1984-LOS ANGELES,PRE-OLYMPIC-Asia,1983,Olympic,2-2,2,2,0,United Arab Emirates,Iraq
9567,1984-LOS ANGELES,PRE-OLYMPIC-Asia,1983,Olympic,3-1,3,1,2,Malaysia,Saudi Arabia
9568,1984-LOS ANGELES,PRE-OLYMPIC-Europe,1983,Olympic,0-0,0,0,0,Soviet Union,Bulgaria
9569,1984-LOS ANGELES,PRE-OLYMPIC-Asia,1983,Olympic,1-1,1,1,0,Taiwan,New Zealand
9570,1984-LOS ANGELES,PRE-OLYMPIC-Africa,1983,Olympic,2-1,2,1,1,Libya,Algeria
9571,1984-LOS ANGELES,PRE-OLYMPIC-Asia,1983,Olympic,1-3,1,3,-2,Syria,Kuwait
9572,1984-LOS ANGELES,PRE-OLYMPIC-Asia,1983,Olympic,0-0,0,0,0,Jordan,Qatar
9573,1984-LOS ANGELES,PRE-OLYMPIC-Asia,1983,Olympic,0-3,0,3,-3,Singapore,Saudi Arabia
9574,1984-LOS ANGELES,PRE-OLYMPIC-Asia,1983,Olympic,1-1,1,1,0,Malaysia,Indonesia
9576,1984-LOS ANGELES,PRE-OLYMPIC-Africa,1983,Olympic,0-0,0,0,0,Nigeria,Ghana
9577,1984-LOS ANGELES,PRE-OLYMPIC-Africa,1983,Olympic,1-0,1,0,1,Ethiopia,Zimbabwe
9578,1984-LOS ANGELES,PRE-OLYMPIC-Asia,1983,Olympic,1-2,1,2,-1,United Arab Emirates,Bahrain
9579,1984-LOS ANGELES,PRE-OLYMPIC-Asia,1983,Olympic,2-1,2,1,1,Singapore,India
9580,1984-LOS ANGELES,PRE-OLYMPIC-Asia,1983,Olympic,4-0,4,0,4,India,Indonesia
9581,1984-LOS ANGELES,PRE-OLYMPIC-Asia,1983,Olympic,2-0,2,0,2,Malaysia,Singapore
9582,1984-LOS ANGELES,PRE-OLYMPIC-Asia,1983,Olympic,0-2,0,2,-2,Jordan,Kuwait
9583,1984-LOS ANGELES,PRE-OLYMPIC-Asia,1983,Olympic,1-1,1,1,0,Syria,Qatar
9584,1984-LOS ANGELES,PRE-OLYMPIC-Asia,1983,Olympic,3-3,3,3,0,Malaysia,India
9585,1984-LOS ANGELES,PRE-OLYMPIC-Asia,1983,Olympic,1-0,1,0,1,Singapore,Indonesia
9586,1984-LOS ANGELES,PRE-OLYMPIC-N/C.America,1983,Olympic,1-0,1,0,1,Costa Rica,Guatemala
9587,1984-LOS ANGELES,PRE-OLYMPIC-N/C.America,1983,Olympic,1-0,1,0,1,Canada,Mexico
9588,1984-LOS ANGELES,PRE-OLYMPIC-Europe,1983,Olympic,4-2,4,2,2,Norway,Finland
9589,1984-LOS ANGELES,PRE-OLYMPIC-Europe,1983,Olympic,2-2,2,2,0,Italy,Netherlands
9590,1984-LOS ANGELES,PRE-OLYMPIC-Asia,1983,Olympic,2-0,2,0,2,Malaysia,India
9591,1984-LOS ANGELES,PRE-OLYMPIC-Asia,1983,Olympic,1-1,1,1,0,Indonesia,Singapore
9592,1984-LOS ANGELES,PRE-OLYMPIC-Africa,1983,Olympic,2-0,2,0,2,Algeria,Libya
9593,1984-LOS ANGELES,PRE-OLYMPIC-Asia,1983,Olympic,0-1,0,1,-1,Jordan,Syria
9594,1984-LOS ANGELES,PRE-OLYMPIC-Asia,1983,Olympic,0-0,0,0,0,Qatar,Kuwait
9595,1984-LOS ANGELES,PRE-OLYMPIC-Europe,1983,Olympic,1-1,1,1,0,Norway,GDR
9596,1984-LOS ANGELES,PRE-OLYMPIC-Africa,1983,Olympic,2-0,2,0,2,Egypt,Zambia
9597,1984-LOS ANGELES,PRE-OLYMPIC-Asia,1983,Olympic,0-2,0,2,-2,Indonesia,Malaysia
9598,1984-LOS ANGELES,PRE-OLYMPIC-Asia,1983,Olympic,0-1,0,1,-1,Singapore,India
9599,1984-LOS ANGELES,PRE-OLYMPIC-Europe,1983,Olympic,1-0,1,0,1,Israel,Portugal
